AvgPulse,Ectopic-R,LnRMSSD,NN20,NN50,RMSSD,RMSSD_H,SDNN,SDSD,cadence,distance,fractional_cadence,heart_rate,pNN20,pNN50,timestamp,unknown_134,unknown_144,unknown_87,unknown_108,unknown_143
75,0,204.93862915039062,180,89,60.266273498535156,0.0,118.99115753173828,42.62285232543945,0,0.0,0.0,65,61.224491119384766,30.27210807800293,2025-11-17 15:25:22,100.0,65,0.0,1540.0,52.0
75,0,204.94949340820312,181,90,60.27936553955078,0.0,118.87315368652344,42.56865310668945,0,0.0,0.0,65,61.35593032836914,30.508474349975586,2025-11-17 15:25:23,100.0,65,0.0,1540.0,52.0
75,0,204.87591552734375,182,90,60.19074249267578,0.0,118.8101577758789,42.51331329345703,0,0.0,0.0,68,61.486488342285156,30.405405044555664,2025-11-17 15:25:24,100.0,68,0.0,1540.0,52.0
75,0,204.86721801757812,183,91,60.18024826049805,0.0,118.95153045654297,42.449737548828125,0,0.0,0.0,74,61.61616134643555,30.63973045349121,2025-11-17 15:25:25,100.0,74,0.0,1540.0,52.0
75,0,204.99432373046875,185,92,60.33344268798828,0.0,118.75267791748047,42.472557067871094,0,0.0,0.0,75,61.87290954589844,30.769229888916016,2025-11-17 15:25:26,100.0,75,0.0,1460.0,52.0
75,0,204.85865783691406,187,92,60.169952392578125,0.0,118.38353729248047,42.35346984863281,0,0.0,0.0,77,62.12624740600586,30.56478500366211,2025-11-17 15:25:27,,77,0.0,1460.0,52.0
75,0,204.77777099609375,187,92,60.07268524169922,0.0,118.19964599609375,42.32482147216797,0,0.0,0.0,74,61.920528411865234,30.46357536315918,2025-11-17 15:25:28,100.0,74,0.0,1460.0,52.0
75,0,204.7014923095703,187,92,59.98112106323242,0.0,118.0350341796875,42.28019332885742,0,0.0,0.0,72,61.71617126464844,30.363037109375,2025-11-17 15:25:29,100.0,72,0.0,1460.0,52.0
75,0,204.61892700195312,187,92,59.882171630859375,0.0,117.87376403808594,42.27415466308594,0,0.0,0.0,69,61.51315689086914,30.263158798217773,2025-11-17 15:25:30,100.0,69,0.0,1406.0,52.0
75,0,204.7101287841797,188,93,59.99147415161133,0.0,117.69989013671875,42.28196334838867,0,0.0,0.0,68,61.63934326171875,30.491804122924805,2025-11-17 15:25:31,100.0,68,0.0,1406.0,52.0
75,0,204.86004638671875,189,94,60.17161178588867,0.0,117.77482604980469,42.344905853271484,0,0.0,0.0,67,61.764705657958984,30.71895408630371,2025-11-17 15:25:32,100.0,67,0.0,1406.0,52.0
75,0,205.00357055664062,190,95,60.344600677490234,0.0,117.60271453857422,42.40204620361328,0,0.0,0.0,68,61.889251708984375,30.944625854492188,2025-11-17 15:25:33,100.0,68,0.0,1406.0,52.0
75,0,205.00357055664062,190,95,60.344600677490234,0.0,117.60271453857422,42.40204620361328,0,0.0,0.0,71,61.889251708984375,30.944625854492188,2025-11-17 15:25:34,100.0,71,0.0,1406.0,52.0
75,0,204.8969268798828,192,95,60.216033935546875,0.0,117.46826934814453,42.281005859375,0,0.0,0.0,73,62.135921478271484,30.74433708190918,2025-11-17 15:25:35,100.0,73,0.0,1406.0,52.0
75,0,204.90740966796875,193,96,60.22866439819336,0.0,117.30084228515625,42.229698181152344,0,0.0,0.0,77,62.25806427001953,30.967741012573242,2025-11-17 15:25:36,100.0,77,0.0,1410.0,52.0
75,0,204.90740966796875,193,96,60.22866439819336,0.0,117.30084228515625,42.229698181152344,0,0.0,0.0,78,62.25806427001953,30.967741012573242,2025-11-17 15:25:37,100.0,78,0.0,1410.0,52.0
75,0,204.66172790527344,196,96,59.93342971801758,0.0,116.63177490234375,42.04143524169922,0,0.0,0.0,74,62.42038345336914,30.5732479095459,2025-11-17 15:25:38,100.0,74,0.0,1410.0,52.0
75,0,204.5820770263672,196,96,59.8380241394043,0.0,116.49656677246094,42.036869049072266,0,0.0,0.0,71,62.22222137451172,30.4761905670166,2025-11-17 15:25:39,100.0,71,0.0,1410.0,52.0
75,0,204.7701873779297,197,97,60.06359100341797,0.0,116.34446716308594,42.14142608642578,0,0.0,0.0,67,62.341773986816406,30.696203231811523,2025-11-17 15:25:40,100.0,67,0.0,1410.0,52.0
75,0,204.87646484375,198,98,60.19138717651367,0.0,116.43016052246094,42.165592193603516,0,0.0,0.0,65,62.460567474365234,30.914827346801758,2025-11-17 15:25:41,100.0,65,0.0,1452.0,52.0
75,0,204.8759765625,199,99,60.1907844543457,0.0,116.33426666259766,42.10996627807617,0,0.0,0.0,66,62.578617095947266,31.132076263427734,2025-11-17 15:25:42,100.0,66,0.0,1452.0,52.0
75,0,204.8780975341797,200,100,60.1933479309082,0.0,116.42060089111328,42.05586242675781,0,0.0,0.0,68,62.695926666259766,31.347963333129883,2025-11-17 15:25:43,100.0,68,0.0,1452.0,52.0
75,0,204.8191375732422,201,100,60.12239456176758,0.0,116.63006591796875,41.996177673339844,0,0.0,0.0,70,62.8125,31.25,2025-11-17 15:25:44,100.0,70,0.0,1452.0,52.0
75,0,204.8191375732422,201,100,60.12239456176758,0.0,116.63006591796875,41.996177673339844,0,0.0,0.0,71,62.8125,31.25,2025-11-17 15:25:45,100.0,71,0.0,1452.0,52.0
75,0,204.97215270996094,203,101,60.306671142578125,0.0,116.10846710205078,42.149017333984375,0,0.0,0.0,74,62.848297119140625,31.269350051879883,2025-11-17 15:25:46,100.0,74,0.0,1558.0,52.0
75,0,204.97215270996094,203,101,60.306671142578125,0.0,116.10846710205078,42.149017333984375,0,0.0,0.0,74,62.848297119140625,31.269350051879883,2025-11-17 15:25:47,100.0,74,0.0,1558.0,52.0
75,0,204.9522705078125,204,102,60.282718658447266,0.0,115.95648193359375,42.086647033691406,0,0.0,0.0,72,62.96296310424805,31.481481552124023,2025-11-17 15:25:48,100.0,72,0.0,1558.0,52.0
75,0,204.9821319580078,205,103,60.3187255859375,0.0,115.78594970703125,42.05015182495117,0,0.0,0.0,70,63.07692337036133,31.69230842590332,2025-11-17 15:25:49,100.0,70,0.0,1558.0,52.0
75,0,205.11207580566406,206,104,60.475704193115234,0.0,115.67972564697266,42.09908676147461,0,0.0,0.0,72,63.190185546875,31.901840209960938,2025-11-17 15:25:50,100.0,72,0.0,1558.0,52.0
75,0,205.92544555664062,208,106,61.467525482177734,0.0,115.63677978515625,42.95275115966797,0,0.0,0.0,73,63.414634704589844,32.317073822021484,2025-11-17 15:25:51,,73,0.0,1472.0,52.0
75,0,205.832763671875,210,106,61.353702545166016,0.0,115.3112564086914,42.83001708984375,0,0.0,0.0,73,63.6363639831543,32.121212005615234,2025-11-17 15:25:52,100.0,73,0.0,1472.0,52.0
75,0,205.75892639160156,210,106,61.26314163208008,0.0,115.13806915283203,42.80556106567383,0,0.0,0.0,73,63.44410705566406,32.024169921875,2025-11-17 15:25:53,100.0,73,0.0,1472.0,52.0
75,0,205.63668823242188,212,106,61.113563537597656,0.0,114.8062744140625,42.69819641113281,0,0.0,0.0,76,63.66366195678711,31.831830978393555,2025-11-17 15:25:54,,76,0.0,1472.0,52.0
75,0,205.57730102539062,213,106,61.041019439697266,0.0,114.64122772216797,42.642642974853516,0,0.0,0.0,80,63.77245330810547,31.736526489257812,2025-11-17 15:25:55,100.0,80,0.0,1472.0,52.0
